ts,meter_urn,measurement,value,lstm_flag,if_flag,iqr_flag,score,label
2018-08-08 13:00:00+00:00,V.Z81,P,150375.70002604168,0,1,0,1,주의
2018-08-08 14:00:00+00:00,V.Z81,P,86618.41527994792,0,1,0,1,주의
2018-08-08 15:00:00+00:00,V.Z81,P,83220.57358940972,0,1,0,1,주의
2018-08-09 08:00:00+00:00,V.Z81,P,126454.0121484375,1,1,0,2,경고
2018-08-09 09:00:00+00:00,V.Z81,P,144374.37540364583,1,1,0,2,경고
2018-08-09 10:00:00+00:00,V.Z81,P,175639.58197916666,1,1,1,3,위험
2018-08-09 11:00:00+00:00,V.Z81,P,152485.010703125,1,1,0,2,경고
2018-08-09 12:00:00+00:00,V.Z81,P,163642.462109375,1,1,0,2,경고
2018-08-09 13:00:00+00:00,V.Z81,P,154270.7868359375,0,1,0,1,주의
2018-08-09 14:00:00+00:00,V.Z81,P,85997.15042317708,0,1,0,1,주의
2018-08-09 15:00:00+00:00,V.Z81,P,75528.38922526041,0,1,0,1,주의
2018-08-13 11:00:00+00:00,V.Z81,P,147491.40069010417,0,1,0,1,주의
2018-08-13 12:00:00+00:00,V.Z81,P,150995.88662760417,0,1,0,1,주의
2018-08-13 13:00:00+00:00,V.Z81,P,129435.1591015625,0,1,0,1,주의
2018-08-13 14:00:00+00:00,V.Z81,P,102209.68540416076,0,1,0,1,주의
2018-08-13 15:00:00+00:00,V.Z81,P,105102.8469748264,0,1,0,1,주의
2018-08-14 08:00:00+00:00,V.Z81,P,115444.3501171875,1,1,0,2,경고
2018-08-14 09:00:00+00:00,V.Z81,P,134779.7724544271,0,1,0,1,주의
2018-08-14 10:00:00+00:00,V.Z81,P,83470.312890625,0,1,0,1,주의
2018-08-14 11:00:00+00:00,V.Z81,P,91905.7956640625,0,1,0,1,주의
2018-08-15 10:00:00+00:00,V.Z81,P,133435.11430943513,1,1,0,2,경고
2018-08-15 11:00:00+00:00,V.Z81,P,148228.81430555554,0,1,0,1,주의
2018-08-15 12:00:00+00:00,V.Z81,P,160263.49890625,0,1,0,1,주의
2018-08-15 13:00:00+00:00,V.Z81,P,145258.21801649308,0,1,0,1,주의
2018-08-15 14:00:00+00:00,V.Z81,P,110604.02779768073,0,1,0,1,주의
2018-08-15 15:00:00+00:00,V.Z81,P,111253.88229166668,0,1,0,1,주의
2018-08-15 16:00:00+00:00,V.Z81,P,107043.67490885415,0,1,0,1,주의
2018-08-16 07:00:00+00:00,V.Z81,P,93557.37014322916,1,0,0,1,주의
2018-08-16 08:00:00+00:00,V.Z81,P,145587.95720052082,1,1,0,2,경고
2018-08-16 09:00:00+00:00,V.Z81,P,180640.87697916667,1,1,1,3,위험
2018-08-16 10:00:00+00:00,V.Z81,P,156836.06705729166,1,1,0,2,경고
2018-08-16 11:00:00+00:00,V.Z81,P,151654.042421875,1,1,0,2,경고
2018-08-16 12:00:00+00:00,V.Z81,P,156882.36583984375,0,1,0,1,주의
2018-08-16 13:00:00+00:00,V.Z81,P,101162.45357421876,0,1,0,1,주의
2018-08-16 14:00:00+00:00,V.Z81,P,99923.66321614584,0,1,0,1,주의
2018-08-16 15:00:00+00:00,V.Z81,P,98784.99443359376,0,1,0,1,주의
2018-08-17 07:00:00+00:00,V.Z81,P,136517.68773437498,0,1,0,1,주의
2018-08-17 08:00:00+00:00,V.Z81,P,86826.7280642361,0,1,0,1,주의
2018-08-17 09:00:00+00:00,V.Z81,P,94591.880625,0,1,0,1,주의
2018-08-20 08:00:00+00:00,V.Z81,P,116848.79123046876,1,0,0,1,주의
2018-08-20 09:00:00+00:00,V.Z81,P,151140.59190104163,1,1,0,2,경고
2018-08-20 10:00:00+00:00,V.Z81,P,155270.11099268353,1,1,0,2,경고
2018-08-20 11:00:00+00:00,V.Z81,P,153875.2273654514,1,1,0,2,경고
2018-08-20 12:00:00+00:00,V.Z81,P,159124.82371961806,0,1,0,1,주의
2018-08-20 13:00:00+00:00,V.Z81,P,156489.75316840276,0,1,0,1,주의
2018-08-20 14:00:00+00:00,V.Z81,P,141134.19969313516,0,1,0,1,주의
2018-08-20 15:00:00+00:00,V.Z81,P,92279.27150774574,0,1,0,1,주의
2018-08-20 16:00:00+00:00,V.Z81,P,86919.58264756945,0,1,0,1,주의
2018-08-21 09:00:00+00:00,V.Z81,P,117859.21841145834,0,1,0,1,주의
2018-08-21 10:00:00+00:00,V.Z81,P,101736.60993489582,0,1,0,1,주의
2018-08-21 11:00:00+00:00,V.Z81,P,130125.49786458332,0,1,0,1,주의
2018-08-21 12:00:00+00:00,V.Z81,P,114748.6587109375,0,1,0,1,주의
2018-08-21 13:00:00+00:00,V.Z81,P,132397.6601953125,0,1,0,1,주의
2018-08-21 14:00:00+00:00,V.Z81,P,119190.09427083332,0,1,0,1,주의
2018-08-21 15:00:00+00:00,V.Z81,P,93183.77294270834,0,1,0,1,주의
2018-08-22 09:00:00+00:00,V.Z81,P,124567.58502604166,0,1,0,1,주의
2018-08-22 10:00:00+00:00,V.Z81,P,130203.45825729454,0,1,0,1,주의
2018-08-22 11:00:00+00:00,V.Z81,P,142853.864375,0,1,0,1,주의
2018-08-22 12:00:00+00:00,V.Z81,P,117123.63259548612,0,1,0,1,주의
2018-08-22 13:00:00+00:00,V.Z81,P,111689.06977430556,0,1,0,1,주의
2018-08-22 14:00:00+00:00,V.Z81,P,112349.44146840811,0,1,0,1,주의
2018-08-23 13:00:00+00:00,V.Z81,P,146095.11498697914,0,1,0,1,주의
2018-08-23 14:00:00+00:00,V.Z81,P,117064.25901041667,0,1,0,1,주의
2018-08-23 15:00:00+00:00,V.Z81,P,74285.64660156249,0,1,0,1,주의
2018-08-28 09:00:00+00:00,V.Z81,P,124732.14927083332,0,1,0,1,주의
2018-08-28 10:00:00+00:00,V.Z81,P,118314.5588768244,0,1,0,1,주의
2018-08-28 11:00:00+00:00,V.Z81,P,121025.68195305383,0,1,0,1,주의
2018-08-28 12:00:00+00:00,V.Z81,P,104474.38232747396,0,1,0,1,주의
2018-08-28 13:00:00+00:00,V.Z81,P,107239.37872070311,0,1,0,1,주의
2018-08-29 11:00:00+00:00,V.Z81,P,144771.724765625,0,1,0,1,주의
2018-08-29 12:00:00+00:00,V.Z81,P,141121.31192708333,0,1,0,1,주의
2018-08-29 13:00:00+00:00,V.Z81,P,114265.65828125,0,1,0,1,주의
2018-08-29 14:00:00+00:00,V.Z81,P,116719.51352864582,0,1,0,1,주의
2018-08-31 11:00:00+00:00,V.Z81,P,85250.48174479166,1,0,0,1,주의
2018-09-10 13:00:00+00:00,V.Z81,P,128731.83265717498,0,1,0,1,주의
2018-09-10 14:00:00+00:00,V.Z81,P,118487.67217447916,0,1,0,1,주의
2018-09-10 15:00:00+00:00,V.Z81,P,60867.69076497396,0,1,0,1,주의
2018-09-11 10:00:00+00:00,V.Z81,P,109225.31678385416,0,1,0,1,주의
2018-09-11 12:00:00+00:00,V.Z81,P,123499.88647569444,0,1,0,1,주의
2018-09-12 15:00:00+00:00,V.Z81,P,95922.965546875,0,1,0,1,주의
2018-09-17 13:00:00+00:00,V.Z81,P,118103.13578125,0,1,0,1,주의
2018-09-17 14:00:00+00:00,V.Z81,P,105051.02219401042,0,1,0,1,주의
2018-09-18 12:00:00+00:00,V.Z81,P,123370.20967447916,0,1,0,1,주의
2018-09-18 13:00:00+00:00,V.Z81,P,107894.67955729166,0,1,0,1,주의
2018-09-19 10:00:00+00:00,V.Z81,P,124243.53540364584,0,1,0,1,주의
2018-09-19 11:00:00+00:00,V.Z81,P,97744.53001627604,0,1,0,1,주의
2018-09-19 15:00:00+00:00,V.Z81,P,90444.64899739582,0,1,0,1,주의
2018-09-20 08:00:00+00:00,V.Z81,P,119110.58950520834,1,0,0,1,주의
2018-09-20 09:00:00+00:00,V.Z81,P,138771.7916796875,0,1,0,1,주의
2018-09-20 10:00:00+00:00,V.Z81,P,109773.25217447916,0,1,0,1,주의
2018-09-20 11:00:00+00:00,V.Z81,P,116772.173671875,0,1,0,1,주의
2018-09-21 16:00:00+00:00,V.Z81,P,-48626.35366414388,1,0,0,1,주의
2018-09-25 00:00:00+00:00,V.Z81,P,11479.705352647568,1,0,0,1,주의
2018-09-25 07:00:00+00:00,V.Z81,P,4344.384029947917,1,0,0,1,주의
2018-09-25 08:00:00+00:00,V.Z81,P,58459.11956420898,1,0,0,1,주의
2018-09-25 09:00:00+00:00,V.Z81,P,75794.03827473959,1,0,0,1,주의
2018-09-26 07:00:00+00:00,V.Z81,P,38572.387665608745,1,0,0,1,주의
2018-09-26 12:00:00+00:00,V.Z81,P,34351.86184109158,1,0,0,1,주의
2018-09-26 14:00:00+00:00,V.Z81,P,58010.49585202231,1,0,0,1,주의
2018-09-26 15:00:00+00:00,V.Z81,P,43282.26442382812,0,1,0,1,주의
2018-09-29 18:00:00+00:00,V.Z81,P,-66852.76135199652,1,0,0,1,주의
2018-09-30 19:00:00+00:00,V.Z81,P,-65610.63349392361,1,0,0,1,주의
2018-10-01 18:00:00+00:00,V.Z81,P,27930.180308147734,1,0,0,1,주의
2018-10-03 14:00:00+00:00,V.Z81,P,45600.09394782061,1,0,0,1,주의
2018-10-04 00:00:00+00:00,V.Z81,P,26764.19017578125,1,0,0,1,주의
2018-10-04 11:00:00+00:00,V.Z81,P,21714.39915568033,1,0,0,1,주의
2018-10-05 08:00:00+00:00,V.Z81,P,79178.93721191406,1,0,0,1,주의
2018-10-05 11:00:00+00:00,V.Z81,P,76067.94763454862,1,0,0,1,주의
2018-10-08 07:00:00+00:00,V.Z81,P,7456.592967122388,1,0,0,1,주의
2018-10-08 08:00:00+00:00,V.Z81,P,88547.70684407552,1,0,0,1,주의
2018-10-08 13:00:00+00:00,V.Z81,P,123271.10255208334,0,1,0,1,주의
2018-10-08 14:00:00+00:00,V.Z81,P,94585.31962632392,0,1,0,1,주의
2018-10-08 15:00:00+00:00,V.Z81,P,87201.12495225694,0,1,0,1,주의
2018-10-10 12:00:00+00:00,V.Z81,P,108058.22354492189,1,0,0,1,주의
2018-10-10 14:00:00+00:00,V.Z81,P,129701.44162252823,0,1,0,1,주의
2018-10-10 15:00:00+00:00,V.Z81,P,129637.388203125,0,1,0,1,주의
2018-10-10 16:00:00+00:00,V.Z81,P,121911.256484375,0,1,0,1,주의
2018-10-10 17:00:00+00:00,V.Z81,P,115573.48727864584,0,1,0,1,주의
2018-10-10 18:00:00+00:00,V.Z81,P,104847.11172526042,0,1,0,1,주의
2018-10-11 06:00:00+00:00,V.Z81,P,112100.04819661456,0,1,0,1,주의
2018-10-11 07:00:00+00:00,V.Z81,P,124690.99300130208,0,1,0,1,주의
2018-10-11 08:00:00+00:00,V.Z81,P,117831.3475,0,1,0,1,주의
2018-10-11 09:00:00+00:00,V.Z81,P,80322.9428125,0,1,0,1,주의
2018-10-11 10:00:00+00:00,V.Z81,P,111394.67046928364,0,1,0,1,주의
2018-10-11 11:00:00+00:00,V.Z81,P,126909.45302083336,0,1,0,1,주의
2018-10-11 12:00:00+00:00,V.Z81,P,130360.72752604166,0,1,0,1,주의
2018-10-11 13:00:00+00:00,V.Z81,P,153716.66747395834,0,1,0,1,주의
2018-10-11 14:00:00+00:00,V.Z81,P,132153.3409990663,0,1,0,1,주의
2018-10-11 15:00:00+00:00,V.Z81,P,119785.77459201388,0,1,0,1,주의
2018-10-11 16:00:00+00:00,V.Z81,P,115859.20216145834,0,1,0,1,주의
2018-10-11 17:00:00+00:00,V.Z81,P,108073.99598090278,0,1,0,1,주의
2018-10-11 18:00:00+00:00,V.Z81,P,103838.39670138888,0,1,0,1,주의
2018-10-11 19:00:00+00:00,V.Z81,P,106199.27063368056,0,1,0,1,주의
2018-10-11 20:00:00+00:00,V.Z81,P,102545.63065972224,0,1,0,1,주의
2018-10-11 21:00:00+00:00,V.Z81,P,104337.58610243056,0,1,0,1,주의
2018-10-11 22:00:00+00:00,V.Z81,P,99273.6428052503,0,1,0,1,주의
2018-10-11 23:00:00+00:00,V.Z81,P,100168.7404296875,0,1,0,1,주의
2018-10-12 00:00:00+00:00,V.Z81,P,99258.9343359375,0,1,0,1,주의
2018-10-12 01:00:00+00:00,V.Z81,P,99130.82977864584,0,1,0,1,주의
2018-10-12 02:00:00+00:00,V.Z81,P,99569.42749613788,0,1,0,1,주의
2018-10-12 03:00:00+00:00,V.Z81,P,98282.44789713544,0,1,0,1,주의
2018-10-12 04:00:00+00:00,V.Z81,P,98994.90032552084,0,1,0,1,주의
2018-10-12 05:00:00+00:00,V.Z81,P,104784.860859375,0,1,0,1,주의
2018-10-18 07:00:00+00:00,V.Z81,P,111040.94075520831,1,0,0,1,주의
2018-10-18 11:00:00+00:00,V.Z81,P,78739.97397135416,1,0,0,1,주의
2018-10-18 14:00:00+00:00,V.Z81,P,92170.08881510416,0,1,0,1,주의
2018-10-26 01:00:00+00:00,V.Z81,P,27877.71246690538,1,0,0,1,주의
2018-10-26 06:00:00+00:00,V.Z81,P,7098.306371776067,1,0,0,1,주의
2018-10-26 07:00:00+00:00,V.Z81,P,95342.44518012152,1,0,0,1,주의
2018-10-26 08:00:00+00:00,V.Z81,P,55522.26749009874,1,0,0,1,주의
2018-10-26 10:00:00+00:00,V.Z81,P,-37032.37884313206,1,0,0,1,주의
2018-10-27 07:00:00+00:00,V.Z81,P,-47666.21866319444,1,0,0,1,주의
2018-10-28 07:00:00+00:00,V.Z81,P,16069.74459274952,1,0,0,1,주의
2018-10-29 23:00:00+00:00,V.Z81,P,38420.52455472506,1,0,0,1,주의
2018-11-05 06:00:00+00:00,V.Z81,P,23910.57366373698,1,0,0,1,주의
2018-11-07 09:00:00+00:00,V.Z81,P,-8315.58147569443,1,0,0,1,주의
2018-11-07 10:00:00+00:00,V.Z81,P,63489.978708224815,1,0,0,1,주의
2018-11-08 08:00:00+00:00,V.Z81,P,53103.02729003904,1,0,0,1,주의
2018-11-09 06:00:00+00:00,V.Z81,P,16376.628203125,1,0,0,1,주의
2018-11-09 17:00:00+00:00,V.Z81,P,10069.168489049003,1,0,0,1,주의
2018-11-10 16:00:00+00:00,V.Z81,P,-57767.25755642972,1,0,0,1,주의
2018-11-10 20:00:00+00:00,V.Z81,P,21464.02761975843,1,0,0,1,주의
2018-11-10 21:00:00+00:00,V.Z81,P,-85525.32312893948,1,0,0,1,주의
2018-11-11 00:00:00+00:00,V.Z81,P,-76001.70374661525,1,0,0,1,주의
2018-11-11 01:00:00+00:00,V.Z81,P,20635.966111783167,1,0,0,1,주의
2018-11-11 02:00:00+00:00,V.Z81,P,-85122.26557685617,0,1,0,1,주의
2018-11-11 04:00:00+00:00,V.Z81,P,-85165.35683987699,1,1,0,2,경고
2018-11-11 06:00:00+00:00,V.Z81,P,-87560.02967190823,1,1,0,2,경고
2018-11-11 08:00:00+00:00,V.Z81,P,-72666.1175820645,0,1,0,1,주의
2018-11-11 17:00:00+00:00,V.Z81,P,-50379.379204378936,1,0,0,1,주의
2018-11-11 18:00:00+00:00,V.Z81,P,51374.52123019141,1,0,0,1,주의
2018-11-11 19:00:00+00:00,V.Z81,P,-53612.6381728848,1,0,0,1,주의
2018-11-11 21:00:00+00:00,V.Z81,P,-7840.68510647855,1,0,0,1,주의
2018-11-12 00:00:00+00:00,V.Z81,P,-85398.10506497465,1,0,0,1,주의
2018-11-12 01:00:00+00:00,V.Z81,P,-89843.89558011136,0,1,0,1,주의
2018-11-12 02:00:00+00:00,V.Z81,P,-87509.48858792386,0,1,0,1,주의
2018-11-12 03:00:00+00:00,V.Z81,P,-86444.28127141482,0,1,0,1,주의
2018-11-12 04:00:00+00:00,V.Z81,P,-89802.76889554106,1,1,0,2,경고
2018-11-12 05:00:00+00:00,V.Z81,P,-85057.34771390042,1,1,0,2,경고
2018-11-12 06:00:00+00:00,V.Z81,P,35865.85198580661,1,0,0,1,주의
2018-11-12 07:00:00+00:00,V.Z81,P,-76461.14885159575,1,1,0,2,경고
2018-11-12 08:00:00+00:00,V.Z81,P,51661.71890970745,1,0,0,1,주의
2018-11-12 09:00:00+00:00,V.Z81,P,13550.366419270826,1,0,0,1,주의
2018-11-12 10:00:00+00:00,V.Z81,P,3115.290715332032,1,0,0,1,주의
2018-11-12 11:00:00+00:00,V.Z81,P,-30190.70935795391,1,0,0,1,주의
2018-11-13 13:00:00+00:00,V.Z81,P,28239.823236083983,1,0,0,1,주의
2018-11-14 01:00:00+00:00,V.Z81,P,4588.93186226245,1,0,0,1,주의
2018-11-14 09:00:00+00:00,V.Z81,P,-11953.833081425424,1,0,0,1,주의
2018-11-14 10:00:00+00:00,V.Z81,P,87360.0099959808,1,0,0,1,주의
2018-11-14 11:00:00+00:00,V.Z81,P,-36584.827805828834,1,0,0,1,주의
2018-11-14 15:00:00+00:00,V.Z81,P,6770.466619790477,1,0,0,1,주의
2018-11-14 16:00:00+00:00,V.Z81,P,70499.49293891058,1,0,0,1,주의
2018-11-16 10:00:00+00:00,V.Z81,P,43450.25266411677,1,0,0,1,주의
2018-11-19 00:00:00+00:00,V.Z81,P,-68214.94723307292,1,0,0,1,주의
2018-11-20 20:00:00+00:00,V.Z81,P,26587.649842936204,1,0,0,1,주의
2018-11-21 23:00:00+00:00,V.Z81,P,45777.83086450296,1,0,0,1,주의
2018-11-29 09:00:00+00:00,V.Z81,P,87398.0232311529,1,0,0,1,주의
2018-12-01 10:00:00+00:00,V.Z81,P,25624.271791992192,1,0,0,1,주의
2018-12-01 20:00:00+00:00,V.Z81,P,24119.54859375,1,0,0,1,주의
2018-12-03 08:00:00+00:00,V.Z81,P,57149.7425995735,1,0,0,1,주의
2018-12-04 08:00:00+00:00,V.Z81,P,83075.85838815694,1,0,0,1,주의
2018-12-07 20:00:00+00:00,V.Z81,P,-61071.503015757415,1,0,0,1,주의
2018-12-10 02:00:00+00:00,V.Z81,P,12876.995628138951,1,0,0,1,주의
2018-12-11 12:00:00+00:00,V.Z81,P,96426.77370361327,1,0,0,1,주의
2018-12-22 18:00:00+00:00,V.Z81,P,5302.674156901042,1,0,0,1,주의
2018-12-23 03:00:00+00:00,V.Z81,P,-66356.98991308411,1,0,0,1,주의
2018-12-24 04:00:00+00:00,V.Z81,P,-65421.35007297092,1,0,0,1,주의
2018-12-31 10:00:00+00:00,V.Z81,P,-4211.370209960938,1,0,0,1,주의
2018-12-31 23:00:00+00:00,V.Z81,P,-74877.33738313621,1,0,0,1,주의
2019-01-07 14:00:00+00:00,V.Z81,P,62123.64771999783,1,0,0,1,주의
2019-01-11 02:00:00+00:00,V.Z81,P,24842.370939127595,1,0,0,1,주의
2019-01-13 13:00:00+00:00,V.Z81,P,1162.0776041666588,1,0,0,1,주의
2019-01-14 05:00:00+00:00,V.Z81,P,-65551.58333333333,1,0,0,1,주의
2019-01-16 11:00:00+00:00,V.Z81,P,56456.69767922725,1,0,0,1,주의
2019-01-21 23:00:00+00:00,V.Z81,P,29232.528847024776,1,0,0,1,주의
2019-02-04 13:00:00+00:00,V.Z81,P,36478.40311360677,1,0,0,1,주의
2019-02-05 16:00:00+00:00,V.Z81,P,71337.33332634714,1,0,0,1,주의
2019-02-08 13:00:00+00:00,V.Z81,P,45640.225734863285,1,0,0,1,주의
2019-02-09 20:00:00+00:00,V.Z81,P,-72499.3701171875,1,0,0,1,주의
2019-02-11 20:00:00+00:00,V.Z81,P,49643.58204956055,1,0,0,1,주의
2019-02-11 21:00:00+00:00,V.Z81,P,-50795.95616861979,1,0,0,1,주의
2019-02-16 12:00:00+00:00,V.Z81,P,-58269.347029079865,1,0,0,1,주의
2019-02-18 09:00:00+00:00,V.Z81,P,43498.55795925055,1,0,0,1,주의
2019-02-27 08:00:00+00:00,V.Z81,P,-7041.723177004361,1,0,0,1,주의
2019-03-03 06:00:00+00:00,V.Z81,P,38515.02027896994,1,0,0,1,주의
2019-03-08 07:00:00+00:00,V.Z81,P,22879.832502717534,1,0,0,1,주의
2019-03-08 08:00:00+00:00,V.Z81,P,56736.13199300131,1,0,0,1,주의
2019-03-19 10:00:00+00:00,V.Z81,P,74474.48205837674,1,0,0,1,주의
2019-03-20 09:00:00+00:00,V.Z81,P,46438.799178059904,1,0,0,1,주의
2019-03-22 23:00:00+00:00,V.Z81,P,24080.47579859659,1,0,0,1,주의
2019-03-23 08:00:00+00:00,V.Z81,P,56871.03874145507,1,0,0,1,주의
2019-03-23 17:00:00+00:00,V.Z81,P,-59337.01319010417,1,0,0,1,주의
2019-03-28 12:00:00+00:00,V.Z81,P,120415.68274739584,0,1,0,1,주의
2019-03-28 13:00:00+00:00,V.Z81,P,114378.63047364244,0,1,0,1,주의
2019-03-28 22:00:00+00:00,V.Z81,P,-45433.961438802085,0,1,0,1,주의
2019-03-29 00:00:00+00:00,V.Z81,P,-11012.797090250691,0,1,0,1,주의
2019-04-02 06:00:00+00:00,V.Z81,P,-12445.00458315972,1,0,0,1,주의
2019-04-02 11:00:00+00:00,V.Z81,P,67107.5669913737,1,0,0,1,주의
2019-04-02 14:00:00+00:00,V.Z81,P,62872.630237685386,0,1,0,1,주의
2019-04-04 03:00:00+00:00,V.Z81,P,-48130.81387152778,1,0,0,1,주의
2019-04-09 14:00:00+00:00,V.Z81,P,78101.04791499629,1,0,0,1,주의
2019-04-11 13:00:00+00:00,V.Z81,P,-56662.98372314453,1,0,0,1,주의
2019-04-15 10:00:00+00:00,V.Z81,P,33665.79772949219,1,0,0,1,주의
2019-04-16 11:00:00+00:00,V.Z81,P,65574.86129096137,1,0,0,1,주의
2019-04-16 13:00:00+00:00,V.Z81,P,118585.14207465276,0,1,0,1,주의
2019-04-16 14:00:00+00:00,V.Z81,P,68664.0123611111,0,1,0,1,주의
2019-04-17 12:00:00+00:00,V.Z81,P,65466.75090657552,1,0,0,1,주의
2019-04-17 13:00:00+00:00,V.Z81,P,122191.93105902776,1,0,0,1,주의
2019-04-24 15:00:00+00:00,V.Z81,P,108905.84416666668,0,1,0,1,주의
2019-04-27 14:00:00+00:00,V.Z81,P,-69473.98948629452,1,0,0,1,주의
2019-04-28 19:00:00+00:00,V.Z81,P,-66556.60947265624,1,0,0,1,주의
2019-05-13 09:00:00+00:00,V.Z81,P,28682.24165852863,1,0,0,1,주의
2019-05-17 05:00:00+00:00,V.Z81,P,-26587.17583292643,1,0,0,1,주의
2019-05-17 06:00:00+00:00,V.Z81,P,37179.39761528403,1,0,0,1,주의
2019-05-21 11:00:00+00:00,V.Z81,P,39691.93175238715,1,0,0,1,주의
2019-05-22 06:00:00+00:00,V.Z81,P,-10010.628342234291,1,0,0,1,주의
2019-05-22 13:00:00+00:00,V.Z81,P,112815.32656901042,0,1,0,1,주의
2019-05-22 14:00:00+00:00,V.Z81,P,66953.85538913132,0,1,0,1,주의
2019-05-27 11:00:00+00:00,V.Z81,P,118926.48992621528,0,1,0,1,주의
2019-05-27 12:00:00+00:00,V.Z81,P,132353.7051128472,0,1,0,1,주의
2019-05-27 13:00:00+00:00,V.Z81,P,111540.73612847224,0,1,0,1,주의
2019-05-28 13:00:00+00:00,V.Z81,P,50621.78833984375,1,0,0,1,주의
2019-05-29 10:00:00+00:00,V.Z81,P,49786.09177410964,1,0,0,1,주의
2019-06-03 11:00:00+00:00,V.Z81,P,88285.86517578125,1,0,0,1,주의
2019-06-03 13:00:00+00:00,V.Z81,P,122505.8391796875,0,1,0,1,주의
2019-06-03 14:00:00+00:00,V.Z81,P,63827.72511242954,0,1,0,1,주의
2019-06-03 15:00:00+00:00,V.Z81,P,60563.770047743055,1,0,0,1,주의
2019-06-05 14:00:00+00:00,V.Z81,P,112790.33780125322,0,1,0,1,주의
2019-06-05 15:00:00+00:00,V.Z81,P,90058.01103287302,0,1,0,1,주의
2019-06-06 13:00:00+00:00,V.Z81,P,106988.98699652778,1,0,0,1,주의
2019-06-07 10:00:00+00:00,V.Z81,P,97004.78987179212,0,1,0,1,주의
2019-06-07 11:00:00+00:00,V.Z81,P,101073.36983940972,1,0,0,1,주의
2019-06-07 12:00:00+00:00,V.Z81,P,122029.08311631944,0,1,0,1,주의
2019-06-11 10:00:00+00:00,V.Z81,P,58033.12671131056,1,0,0,1,주의
2019-06-11 13:00:00+00:00,V.Z81,P,101624.65479166666,0,1,0,1,주의
2019-06-11 14:00:00+00:00,V.Z81,P,85667.52796358582,0,1,0,1,주의
2019-06-17 09:00:00+00:00,V.Z81,P,108027.2455013021,1,0,0,1,주의
2019-06-17 11:00:00+00:00,V.Z81,P,129576.27297309026,0,1,0,1,주의
2019-06-17 12:00:00+00:00,V.Z81,P,142250.79650173613,1,1,0,2,경고
2019-06-17 13:00:00+00:00,V.Z81,P,137915.08760416665,0,1,0,1,주의
2019-06-17 14:00:00+00:00,V.Z81,P,81906.772402821,0,1,0,1,주의
2019-06-17 15:00:00+00:00,V.Z81,P,59016.20841796874,0,1,0,1,주의
2019-06-18 07:00:00+00:00,V.Z81,P,116969.38746527776,1,0,0,1,주의
2019-06-18 08:00:00+00:00,V.Z81,P,141289.4050173611,0,1,0,1,주의
2019-06-18 09:00:00+00:00,V.Z81,P,108681.856953125,0,1,0,1,주의
2019-06-18 10:00:00+00:00,V.Z81,P,143843.82743577694,1,1,0,2,경고
2019-06-18 11:00:00+00:00,V.Z81,P,145391.51287760417,0,1,0,1,주의
2019-06-18 12:00:00+00:00,V.Z81,P,113541.703828125,0,1,0,1,주의
2019-06-18 13:00:00+00:00,V.Z81,P,143021.19100260417,0,1,0,1,주의
2019-06-18 14:00:00+00:00,V.Z81,P,139428.39583199786,0,1,0,1,주의
2019-06-18 15:00:00+00:00,V.Z81,P,111896.77907552084,0,1,0,1,주의
2019-06-18 16:00:00+00:00,V.Z81,P,90653.63994791666,0,1,0,1,주의
2019-06-19 08:00:00+00:00,V.Z81,P,125875.7443532986,0,1,0,1,주의
2019-06-19 09:00:00+00:00,V.Z81,P,96741.69364149304,0,1,0,1,주의
2019-06-19 13:00:00+00:00,V.Z81,P,74276.58225260417,1,0,0,1,주의
2019-06-19 14:00:00+00:00,V.Z81,P,124265.48639968869,1,0,0,1,주의
2019-06-19 15:00:00+00:00,V.Z81,P,131090.38388671874,1,0,0,1,주의
2019-06-19 16:00:00+00:00,V.Z81,P,123126.28236762152,1,1,0,2,경고
2019-06-19 17:00:00+00:00,V.Z81,P,117238.21095377604,0,1,0,1,주의
2019-06-24 09:00:00+00:00,V.Z81,P,130277.5963454861,0,1,0,1,주의
2019-06-24 10:00:00+00:00,V.Z81,P,136922.8128121038,0,1,0,1,주의
2019-06-24 11:00:00+00:00,V.Z81,P,135711.0951953125,0,1,0,1,주의
2019-06-24 12:00:00+00:00,V.Z81,P,135315.14853562784,0,1,0,1,주의
2019-06-24 13:00:00+00:00,V.Z81,P,134318.50827256945,0,1,0,1,주의
2019-06-24 14:00:00+00:00,V.Z81,P,79358.36197133495,0,1,0,1,주의
2019-06-24 15:00:00+00:00,V.Z81,P,67421.38943543853,0,1,0,1,주의
2019-06-25 07:00:00+00:00,V.Z81,P,114993.7214783936,1,0,0,1,주의
2019-06-25 08:00:00+00:00,V.Z81,P,138902.9629076017,0,1,0,1,주의
2019-06-25 09:00:00+00:00,V.Z81,P,106846.17111406356,0,1,0,1,주의
2019-06-25 10:00:00+00:00,V.Z81,P,141414.2399732243,1,1,0,2,경고
2019-06-25 11:00:00+00:00,V.Z81,P,142935.78430623602,0,1,0,1,주의
2019-06-25 12:00:00+00:00,V.Z81,P,111623.93297194528,0,1,0,1,주의
2019-06-25 13:00:00+00:00,V.Z81,P,152076.96284725802,1,1,0,2,경고
2019-06-25 14:00:00+00:00,V.Z81,P,166156.39465619955,1,1,1,3,위험
2019-06-25 15:00:00+00:00,V.Z81,P,87518.27173828126,0,1,0,1,주의
2019-06-25 16:00:00+00:00,V.Z81,P,86082.89203776042,0,1,0,1,주의
