ts_local,value,meter,measurement,description
2023-08-01 16:00:00,37.175,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 17:00:00,36.0,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 18:00:00,35.44166666666667,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 19:00:00,34.44166666666667,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 20:00:00,33.6,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 21:00:00,50.78333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 22:00:00,62.03333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 23:00:00,58.85833333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2018-08-31 00:00:00,1.0719166666666669,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 01:00:00,0.4868333333333334,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 02:00:00,0.6270000000000001,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 03:00:00,0.6222500000000001,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 04:00:00,0.3695000000000001,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 05:00:00,0.5099166666666668,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 06:00:00,0.3640000000000001,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 07:00:00,0.0,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 08:00:00,2.7295000000000007,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 09:00:00,4.465333333333335,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 10:00:00,3.542916666666668,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 11:00:00,1.5120416666666672,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 12:00:00,1.0802500000000002,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 13:00:00,0.7163750000000001,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 14:00:00,0.4246666666666668,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 15:00:00,0.6626666666666668,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 16:00:00,0.6533333333333335,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 17:00:00,0.5880000000000002,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 18:00:00,0.5460000000000002,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 19:00:00,0.5110000000000002,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 20:00:00,0.5530000000000002,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 21:00:00,0.1726666666666667,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 22:00:00,-9.251858538542973e-19,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-08-31 23:00:00,0.0,H1.K15,qv,qv 물리적이상 최악: min=-0 (부동소수점)
2018-01-03 10:00:00,7.347857142857145,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 11:00:00,7.870000000000002,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 12:00:00,7.870000000000002,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 13:00:00,7.870000000000002,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 14:00:00,8.114222222222224,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 15:00:00,8.209264116575593,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 16:00:00,8.173333333333336,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 17:00:00,8.243333333333334,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 18:00:00,8.210666666666668,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 19:00:00,8.238666666666669,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 20:00:00,8.666083333333336,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 21:00:00,8.645333333333333,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 22:00:00,8.658250000000002,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
2018-01-03 23:00:00,8.624750000000002,H1.K15,qv,qv 통계적이상 최악: max=122.6 m3/h
