meter_urn,measurement,resolution_code,rows,null_rows,null_pct,min_ts,max_ts
H3.Z46,P1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,P2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,P3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,PF,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,PF1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,PF2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,PF3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,Q,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,U1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,U2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,U3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z46,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z46,WQ_in,1h,45077,0,0.00,2018-11-09 18:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,WQ_out,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,W_in,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,W_out,1h,45064,0,0.00,2018-11-10 07:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,f,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,I1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,I2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,I3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,P,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,P1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,P2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,P3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,PF,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,PF1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,PF2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,PF3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,Q,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,U1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,U2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,U3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z47,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z47,WQ_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,WQ_out,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,W_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,W_out,1h,25575,0,0.00,2021-01-30 08:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z47,f,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,I1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,I2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,I3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,P,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,P1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,P2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,P3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,PF,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,PF1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,PF2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,PF3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,Q,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,U1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,U2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,U3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z48,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z48,WQ_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,WQ_out,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,W_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,W_out,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z48,f,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,I1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,I2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,I3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,P,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,P1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,P2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,P3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,PF,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,PF1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,PF2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,PF3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,Q,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,U1,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,U2,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,U3,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z49,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z49,WQ_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,WQ_out,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,W_in,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,W_out,1h,25575,0,0.00,2021-01-30 08:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z49,f,1h,30697,0,0.00,2020-06-30 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,I1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,I2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,I3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,P,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,P1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,P2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,P3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,PF,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,PF1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,PF2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,PF3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,Q,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,U1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,U2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,U3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z71,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z71,WQ_in,1h,52554,0,0.00,2018-01-02 05:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,WQ_out,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,W_in,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,W_out,1h,52554,0,0.00,2018-01-02 05:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z71,f,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,I1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,I2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,I3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,P,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,P1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,P2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,P3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,PF,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,PF1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,PF2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,PF3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,U1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,U2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,U3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W1,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W2,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W3,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W_in,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE40,W_out,1h,10503,0,0.00,2022-03-18 10:00:00+00:00,2023-05-30 00:00:00+00:00
H3.ZE40,f,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,I1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,I2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,I3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,P,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,P1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,P2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,P3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,PF,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,PF1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,PF2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,PF3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,U1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,U2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,U3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W1,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W2,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W3,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W_in,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE41,W_out,1h,502,0,0.00,2022-03-18 10:00:00+00:00,2022-04-08 07:00:00+00:00
H3.ZE41,f,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,I1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,I2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,I3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,P,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,P1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,P2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,P3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,PF,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,PF1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,PF2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,PF3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,U1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,U2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,U3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W1,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W2,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W3,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W_in,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE43,W_out,1h,502,0,0.00,2022-03-18 10:00:00+00:00,2022-04-08 07:00:00+00:00
H3.ZE43,f,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,I1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,I2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,I3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,P,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,P1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,P2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,P3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,PF,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,PF1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,PF2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,PF3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,U1,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,U2,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,U3,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W1,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W2,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W3,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W_in,1h,15685,0,0.00,2022-03-18 10:00:00+00:00,2023-12-31 22:00:00+00:00
H3.ZE44,W_out,1h,15518,0,0.00,2022-03-18 10:00:00+00:00,2023-12-24 23:00:00+00:00
H3.ZE44,f,1h,15686,0,0.00,2022-03-18 09:00:00+00:00,2023-12-31 22:00:00+00:00
H4.Z50,I1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,I2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,I3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,P,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,P1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,P2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,P3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,PF,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,PF1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,PF2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,PF3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,Q,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,U1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,U2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,U3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H4.Z50,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H4.Z50,WQ_in,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,WQ_out,1h,47990,0,0.00,2018-01-01 00:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,W_in,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,W_out,1h,40471,0,0.00,2018-11-10 07:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z50,f,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,I1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,I2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,I3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,P,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,P1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,P2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,P3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,PF,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,PF1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,PF2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,PF3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,Q,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,U1,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,U2,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,U3,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H4.Z51,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H4.Z51,WQ_in,1h,40471,0,0.00,2018-11-10 07:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,WQ_out,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,W_in,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,W_out,1h,40471,0,0.00,2018-11-10 07:00:00+00:00,2023-06-23 13:00:00+00:00
H4.Z51,f,1h,47991,0,0.00,2017-12-31 23:00:00+00:00,2023-06-23 13:00:00+00:00
H4.ZE50,I1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,I2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,I3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,P,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,P1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,P2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,P3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,PF,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,PF1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,PF2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,PF3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,U1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
