ts,meter_urn,measurement,value,lstm_flag,if_flag,bollinger_flag,score,label
2020-09-21 14:00:00+00:00,V.Z82,P,102767.31500904264,0,1,0,1,주의
2020-09-23 11:00:00+00:00,V.Z82,P,65129.288079386046,1,0,0,1,주의
2020-09-23 12:00:00+00:00,V.Z82,P,119831.5410282258,0,0,1,1,주의
2020-09-24 07:00:00+00:00,V.Z82,P,123722.07769263515,0,1,0,1,주의
2020-09-24 08:00:00+00:00,V.Z82,P,103907.121875,0,1,0,1,주의
2020-09-24 12:00:00+00:00,V.Z82,P,113321.9638282118,0,1,0,1,주의
2020-09-24 13:00:00+00:00,V.Z82,P,119293.4103899112,0,1,0,1,주의
2020-09-25 09:00:00+00:00,V.Z82,P,-18753.13002997504,0,0,1,1,주의
2020-09-28 12:00:00+00:00,V.Z82,P,102143.221233457,0,0,1,1,주의
2020-09-28 13:00:00+00:00,V.Z82,P,101071.96952735871,0,0,1,1,주의
2020-09-29 09:00:00+00:00,V.Z82,P,115674.44803651432,0,1,0,1,주의
2020-09-29 10:00:00+00:00,V.Z82,P,129735.6960329861,0,1,0,1,주의
2020-09-29 11:00:00+00:00,V.Z82,P,111383.85140625,0,1,0,1,주의
2020-09-29 12:00:00+00:00,V.Z82,P,118224.35578125,0,1,0,1,주의
2020-09-29 13:00:00+00:00,V.Z82,P,118293.79250868056,0,1,0,1,주의
2020-09-29 14:00:00+00:00,V.Z82,P,115357.99886105124,0,1,0,1,주의
2020-09-29 15:00:00+00:00,V.Z82,P,118486.97610961444,0,1,0,1,주의
2020-09-29 16:00:00+00:00,V.Z82,P,119745.28530829123,0,1,0,1,주의
2020-09-29 17:00:00+00:00,V.Z82,P,113593.07162326388,0,1,0,1,주의
2020-09-29 18:00:00+00:00,V.Z82,P,110103.37675347224,0,1,0,1,주의
2020-09-29 19:00:00+00:00,V.Z82,P,109397.64502789648,0,1,0,1,주의
2020-09-29 20:00:00+00:00,V.Z82,P,113954.80774305556,0,1,0,1,주의
2020-09-29 21:00:00+00:00,V.Z82,P,115060.88232714371,0,1,0,1,주의
2020-09-29 22:00:00+00:00,V.Z82,P,108706.0749812388,0,1,0,1,주의
2020-09-29 23:00:00+00:00,V.Z82,P,107289.11454876076,0,1,0,1,주의
2020-09-30 00:00:00+00:00,V.Z82,P,104833.97361162172,0,1,0,1,주의
2020-09-30 01:00:00+00:00,V.Z82,P,107624.83251736112,0,1,0,1,주의
2020-09-30 02:00:00+00:00,V.Z82,P,105442.74081886574,0,1,0,1,주의
2020-09-30 03:00:00+00:00,V.Z82,P,104219.02552083334,0,1,0,1,주의
2020-09-30 04:00:00+00:00,V.Z82,P,103174.91254340278,0,1,0,1,주의
2020-09-30 05:00:00+00:00,V.Z82,P,106934.53851323036,0,1,0,1,주의
2020-09-30 06:00:00+00:00,V.Z82,P,120707.38544270834,0,1,0,1,주의
2020-09-30 07:00:00+00:00,V.Z82,P,123317.54585187246,0,1,0,1,주의
2020-09-30 08:00:00+00:00,V.Z82,P,100219.2901985483,0,1,0,1,주의
2020-09-30 09:00:00+00:00,V.Z82,P,100432.8517928244,0,1,0,1,주의
2020-09-30 10:00:00+00:00,V.Z82,P,108433.16992671257,0,1,0,1,주의
2020-09-30 11:00:00+00:00,V.Z82,P,90551.42819768396,0,1,0,1,주의
2020-09-30 12:00:00+00:00,V.Z82,P,100462.43338248132,0,1,0,1,주의
2020-09-30 13:00:00+00:00,V.Z82,P,76532.86892527432,0,1,0,1,주의
2020-09-30 14:00:00+00:00,V.Z82,P,89453.89532470492,0,1,0,1,주의
2020-09-30 15:00:00+00:00,V.Z82,P,92922.61884379636,0,1,0,1,주의
2020-09-30 16:00:00+00:00,V.Z82,P,101250.85374187947,0,1,0,1,주의
2020-09-30 17:00:00+00:00,V.Z82,P,102807.01221566596,0,1,0,1,주의
2020-09-30 18:00:00+00:00,V.Z82,P,101096.98311703192,0,1,0,1,주의
2020-09-30 19:00:00+00:00,V.Z82,P,100247.16754305034,0,1,0,1,주의
2020-09-30 20:00:00+00:00,V.Z82,P,98323.92914733096,0,1,0,1,주의
2020-09-30 21:00:00+00:00,V.Z82,P,96795.43988594362,0,1,0,1,주의
2020-09-30 22:00:00+00:00,V.Z82,P,97391.81975350216,0,1,0,1,주의
2020-09-30 23:00:00+00:00,V.Z82,P,99530.97272135416,0,1,0,1,주의
2020-10-01 00:00:00+00:00,V.Z82,P,99154.6128198868,0,1,0,1,주의
2020-10-01 01:00:00+00:00,V.Z82,P,99683.02721354166,0,1,0,1,주의
2020-10-01 02:00:00+00:00,V.Z82,P,101345.22252604166,0,1,0,1,주의
2020-10-01 03:00:00+00:00,V.Z82,P,99394.7638671875,0,1,0,1,주의
2020-10-01 04:00:00+00:00,V.Z82,P,97698.73244628908,0,1,0,1,주의
2020-10-01 05:00:00+00:00,V.Z82,P,99108.92018402972,0,1,0,1,주의
2020-10-01 06:00:00+00:00,V.Z82,P,101815.723046875,0,1,0,1,주의
2020-10-01 07:00:00+00:00,V.Z82,P,128692.24596354166,0,1,0,1,주의
2020-10-01 08:00:00+00:00,V.Z82,P,141407.11778241736,0,1,1,2,경고
2020-10-01 09:00:00+00:00,V.Z82,P,83621.0779827909,0,1,0,1,주의
2020-10-01 10:00:00+00:00,V.Z82,P,68106.24486069953,0,1,0,1,주의
2020-10-01 12:00:00+00:00,V.Z82,P,113625.41940104168,0,1,0,1,주의
2020-10-01 13:00:00+00:00,V.Z82,P,135416.1579280074,0,1,0,1,주의
2020-10-01 14:00:00+00:00,V.Z82,P,125409.55833333332,0,1,0,1,주의
2020-10-01 15:00:00+00:00,V.Z82,P,97930.93359375,0,1,0,1,주의
2020-10-01 16:00:00+00:00,V.Z82,P,82379.51531519396,0,1,0,1,주의
2020-10-02 09:00:00+00:00,V.Z82,P,103372.58490715073,0,1,0,1,주의
2020-10-02 11:00:00+00:00,V.Z82,P,106274.73233634884,0,1,0,1,주의
2020-10-02 12:00:00+00:00,V.Z82,P,112042.8115187122,0,1,0,1,주의
2020-10-02 13:00:00+00:00,V.Z82,P,102144.30305091594,0,1,0,1,주의
2020-10-02 14:00:00+00:00,V.Z82,P,94757.25188179284,0,1,0,1,주의
2020-10-04 11:00:00+00:00,V.Z82,P,-3026.85275031196,0,0,1,1,주의
2020-10-07 09:00:00+00:00,V.Z82,P,88479.26478266591,0,0,1,1,주의
2020-10-07 11:00:00+00:00,V.Z82,P,37438.38681876186,0,0,1,1,주의
2020-10-08 11:00:00+00:00,V.Z82,P,120772.91946180556,0,0,1,1,주의
2020-10-08 12:00:00+00:00,V.Z82,P,121720.36391062528,0,1,1,2,경고
2020-10-08 13:00:00+00:00,V.Z82,P,124761.79355902778,0,1,1,2,경고
2020-10-10 10:00:00+00:00,V.Z82,P,21884.96758813616,0,0,1,1,주의
2020-10-10 11:00:00+00:00,V.Z82,P,7891.2872666422545,0,0,1,1,주의
2020-10-13 12:00:00+00:00,V.Z82,P,27178.583016794182,0,0,1,1,주의
2020-10-14 08:00:00+00:00,V.Z82,P,-4097.510974710985,0,0,1,1,주의
2020-10-14 09:00:00+00:00,V.Z82,P,-4776.295065387143,0,0,1,1,주의
2020-10-14 10:00:00+00:00,V.Z82,P,-5007.440791247508,0,0,1,1,주의
2020-10-14 11:00:00+00:00,V.Z82,P,-11715.656659274651,0,0,1,1,주의
2020-10-14 18:00:00+00:00,V.Z82,P,-28399.69972767563,1,0,0,1,주의
2020-10-15 18:00:00+00:00,V.Z82,P,-29891.45848306097,1,0,0,1,주의
2020-10-22 14:00:00+00:00,V.Z82,P,72111.7357955964,0,0,1,1,주의
2020-10-24 11:00:00+00:00,V.Z82,P,-46091.22204205548,1,0,0,1,주의
2020-10-24 12:00:00+00:00,V.Z82,P,10135.703641255694,1,0,0,1,주의
2020-10-24 13:00:00+00:00,V.Z82,P,-44835.00646355289,1,0,0,1,주의
2020-10-26 09:00:00+00:00,V.Z82,P,41051.131660221945,0,0,1,1,주의
2020-10-31 11:00:00+00:00,V.Z82,P,18905.40389999448,0,0,1,1,주의
2020-11-02 10:00:00+00:00,V.Z82,P,13756.449964971447,1,0,1,2,경고
2020-11-02 11:00:00+00:00,V.Z82,P,78088.53778884887,1,0,0,1,주의
2020-11-02 12:00:00+00:00,V.Z82,P,33784.9050158098,1,0,0,1,주의
2020-11-02 13:00:00+00:00,V.Z82,P,104606.671870931,0,0,1,1,주의
2020-11-02 14:00:00+00:00,V.Z82,P,123273.67624565974,0,0,1,1,주의
2020-11-02 15:00:00+00:00,V.Z82,P,143360.22557291668,0,1,1,2,경고
2020-11-02 16:00:00+00:00,V.Z82,P,96309.24758463542,0,1,0,1,주의
2020-11-03 10:00:00+00:00,V.Z82,P,-8006.033959046135,0,1,1,2,경고
2020-11-03 11:00:00+00:00,V.Z82,P,10212.518584551146,0,1,0,1,주의
2020-11-07 21:00:00+00:00,V.Z82,P,-7227.653112474672,1,0,0,1,주의
2020-11-07 23:00:00+00:00,V.Z82,P,-10472.549866605365,1,0,0,1,주의
2020-11-11 01:00:00+00:00,V.Z82,P,10864.325464375805,1,0,0,1,주의
2020-11-14 22:00:00+00:00,V.Z82,P,66900.53637750816,0,0,1,1,주의
2020-11-15 11:00:00+00:00,V.Z82,P,36916.80493898023,1,0,0,1,주의
2020-11-15 12:00:00+00:00,V.Z82,P,-16984.800160865194,1,0,0,1,주의
2020-11-18 21:00:00+00:00,V.Z82,P,58416.26971293132,0,0,1,1,주의
2020-11-18 23:00:00+00:00,V.Z82,P,64284.3421831223,0,0,1,1,주의
2020-11-19 00:00:00+00:00,V.Z82,P,11589.598606160476,1,0,0,1,주의
2020-11-21 16:00:00+00:00,V.Z82,P,6860.697284163233,1,0,0,1,주의
2020-11-25 00:00:00+00:00,V.Z82,P,23022.307859903984,1,0,0,1,주의
2020-11-26 00:00:00+00:00,V.Z82,P,-6636.916784752752,1,0,0,1,주의
2020-11-27 01:00:00+00:00,V.Z82,P,3662.636646897308,1,0,0,1,주의
2020-11-27 23:00:00+00:00,V.Z82,P,2826.086459902964,1,0,0,1,주의
2020-11-28 00:00:00+00:00,V.Z82,P,57777.5823761738,1,0,0,1,주의
2020-11-28 09:00:00+00:00,V.Z82,P,46905.03137268066,1,0,0,1,주의
2020-11-28 18:00:00+00:00,V.Z82,P,56362.402052521706,1,0,0,1,주의
2020-11-28 19:00:00+00:00,V.Z82,P,4105.984305871119,1,0,0,1,주의
2020-11-28 21:00:00+00:00,V.Z82,P,652.5708834662202,1,0,0,1,주의
2020-11-28 22:00:00+00:00,V.Z82,P,57145.32371586678,1,0,0,1,주의
2020-11-28 23:00:00+00:00,V.Z82,P,-5862.37720051058,1,0,0,1,주의
2020-11-29 00:00:00+00:00,V.Z82,P,46965.80926451286,1,0,0,1,주의
2020-11-29 01:00:00+00:00,V.Z82,P,1397.6914472357616,1,0,0,1,주의
2020-11-29 03:00:00+00:00,V.Z82,P,-1413.9508159085133,1,0,0,1,주의
2020-11-29 04:00:00+00:00,V.Z82,P,50529.04581868374,1,0,0,1,주의
2020-11-29 05:00:00+00:00,V.Z82,P,-1930.7610537187752,1,0,0,1,주의
2020-11-29 07:00:00+00:00,V.Z82,P,3289.550091883344,1,0,0,1,주의
2020-11-30 11:00:00+00:00,V.Z82,P,-66346.56348922859,0,1,0,1,주의
2020-11-30 12:00:00+00:00,V.Z82,P,-58857.2907685792,0,1,0,1,주의
2020-12-01 08:00:00+00:00,V.Z82,P,86390.91490511254,0,0,1,1,주의
2020-12-01 09:00:00+00:00,V.Z82,P,95272.95094139127,0,1,1,2,경고
2020-12-05 00:00:00+00:00,V.Z82,P,11113.635735933058,1,0,0,1,주의
2020-12-05 04:00:00+00:00,V.Z82,P,66261.77132523149,1,0,0,1,주의
2020-12-05 05:00:00+00:00,V.Z82,P,6855.444717551388,1,0,0,1,주의
2020-12-05 15:00:00+00:00,V.Z82,P,11011.00676287897,1,0,0,1,주의
2020-12-05 16:00:00+00:00,V.Z82,P,67658.00511424731,1,0,0,1,주의
2020-12-05 17:00:00+00:00,V.Z82,P,10969.0133633598,1,0,0,1,주의
2020-12-07 04:00:00+00:00,V.Z82,P,-22033.29715496053,0,0,1,1,주의
2020-12-10 00:00:00+00:00,V.Z82,P,-353.2471456336394,1,0,0,1,주의
2020-12-11 23:00:00+00:00,V.Z82,P,-7360.345561387793,1,0,0,1,주의
2020-12-13 22:00:00+00:00,V.Z82,P,5046.809076705001,1,0,0,1,주의
2020-12-17 00:00:00+00:00,V.Z82,P,-2531.5790139092346,1,0,0,1,주의
2020-12-19 17:00:00+00:00,V.Z82,P,-3959.182414209518,1,0,0,1,주의
2020-12-21 03:00:00+00:00,V.Z82,P,-30015.986867347638,0,0,1,1,주의
2020-12-21 04:00:00+00:00,V.Z82,P,-39209.69410298665,0,0,1,1,주의
2020-12-21 05:00:00+00:00,V.Z82,P,-46563.195570081225,0,0,1,1,주의
2020-12-24 10:00:00+00:00,V.Z82,P,-58658.26577473958,0,1,0,1,주의
2020-12-24 11:00:00+00:00,V.Z82,P,-53277.48606537193,0,1,0,1,주의
2020-12-24 12:00:00+00:00,V.Z82,P,-40504.15138473019,0,1,0,1,주의
2020-12-24 17:00:00+00:00,V.Z82,P,-49099.43462890626,0,1,0,1,주의
2020-12-24 18:00:00+00:00,V.Z82,P,-44932.84308430991,0,1,0,1,주의
2020-12-24 19:00:00+00:00,V.Z82,P,-43753.27760742187,0,1,0,1,주의
2020-12-25 11:00:00+00:00,V.Z82,P,-33037.61775380193,1,0,0,1,주의
2020-12-25 12:00:00+00:00,V.Z82,P,21922.3580792026,1,0,0,1,주의
2020-12-25 13:00:00+00:00,V.Z82,P,-20898.94740794951,1,0,0,1,주의
2020-12-26 09:00:00+00:00,V.Z82,P,-25435.70944587033,1,0,0,1,주의
2020-12-26 23:00:00+00:00,V.Z82,P,-14248.26502375287,1,0,0,1,주의
2020-12-28 04:00:00+00:00,V.Z82,P,-48491.30732460257,0,0,1,1,주의
2020-12-28 10:00:00+00:00,V.Z82,P,-58849.46027427755,0,1,0,1,주의
2020-12-28 11:00:00+00:00,V.Z82,P,-62722.00981119792,0,1,0,1,주의
2020-12-28 12:00:00+00:00,V.Z82,P,-62121.886433189655,0,1,0,1,주의
2020-12-28 13:00:00+00:00,V.Z82,P,-55701.99744791666,0,1,0,1,주의
2020-12-28 14:00:00+00:00,V.Z82,P,-53153.52595481042,0,1,0,1,주의
2020-12-28 15:00:00+00:00,V.Z82,P,-52574.596457078085,0,1,0,1,주의
2020-12-29 00:00:00+00:00,V.Z82,P,-8192.47457297779,1,0,0,1,주의
2020-12-29 09:00:00+00:00,V.Z82,P,-57530.0622360322,0,1,0,1,주의
2020-12-29 10:00:00+00:00,V.Z82,P,-58644.390961769685,0,1,0,1,주의
2020-12-29 11:00:00+00:00,V.Z82,P,-61193.39512147829,0,1,0,1,주의
2020-12-29 12:00:00+00:00,V.Z82,P,-61894.91183086499,0,1,0,1,주의
2020-12-29 13:00:00+00:00,V.Z82,P,-55390.39815104167,0,1,0,1,주의
2020-12-29 14:00:00+00:00,V.Z82,P,-54155.30117513021,0,1,0,1,주의
2020-12-29 15:00:00+00:00,V.Z82,P,-52056.478473307296,0,1,0,1,주의
2020-12-30 00:00:00+00:00,V.Z82,P,-10746.35995251026,1,0,0,1,주의
2020-12-30 11:00:00+00:00,V.Z82,P,-61617.033927641365,0,1,0,1,주의
2020-12-30 12:00:00+00:00,V.Z82,P,-55400.957050819874,0,1,0,1,주의
2020-12-30 13:00:00+00:00,V.Z82,P,-52062.41211500433,0,1,0,1,주의
2020-12-31 12:00:00+00:00,V.Z82,P,-26204.907614123586,1,0,0,1,주의
2021-01-01 09:00:00+00:00,V.Z82,P,-19082.31513971412,1,0,0,1,주의
2021-01-01 11:00:00+00:00,V.Z82,P,-26718.688273383246,1,0,0,1,주의
2021-01-01 12:00:00+00:00,V.Z82,P,33649.06904758905,1,0,0,1,주의
2021-01-01 18:00:00+00:00,V.Z82,P,-14404.565628388997,1,0,0,1,주의
2021-01-02 15:00:00+00:00,V.Z82,P,-7596.487514167271,1,0,0,1,주의
2021-01-02 17:00:00+00:00,V.Z82,P,-4018.702338723054,1,0,0,1,주의
2021-01-03 13:00:00+00:00,V.Z82,P,-6937.082826260655,1,0,0,1,주의
2021-01-05 22:00:00+00:00,V.Z82,P,55787.3142908393,0,0,1,1,주의
2021-01-13 23:00:00+00:00,V.Z82,P,6581.147713414302,1,0,0,1,주의
2021-01-14 00:00:00+00:00,V.Z82,P,57576.50237319817,1,0,1,2,경고
2021-01-14 01:00:00+00:00,V.Z82,P,-6849.705052908259,1,0,0,1,주의
2021-01-17 12:00:00+00:00,V.Z82,P,39116.15191934747,0,0,1,1,주의
2021-01-17 18:00:00+00:00,V.Z82,P,51448.46816436002,0,0,1,1,주의
2021-01-18 00:00:00+00:00,V.Z82,P,48705.40510027103,0,0,1,1,주의
2021-01-23 10:00:00+00:00,V.Z82,P,-4355.157875230597,1,0,0,1,주의
2021-01-23 12:00:00+00:00,V.Z82,P,-8855.46405889451,1,0,0,1,주의
2021-01-23 13:00:00+00:00,V.Z82,P,47035.59284727313,1,0,0,1,주의
2021-01-23 14:00:00+00:00,V.Z82,P,-10507.748031412766,1,0,0,1,주의
2021-01-23 15:00:00+00:00,V.Z82,P,53156.03278369633,1,0,0,1,주의
2021-01-30 10:00:00+00:00,V.Z82,P,-4355.157875230597,1,0,0,1,주의
2021-01-30 12:00:00+00:00,V.Z82,P,-8855.46405889451,1,0,0,1,주의
2021-01-30 13:00:00+00:00,V.Z82,P,47035.59284727313,1,0,0,1,주의
2021-01-30 14:00:00+00:00,V.Z82,P,-10507.748031412766,1,0,0,1,주의
2021-01-30 15:00:00+00:00,V.Z82,P,53156.03278369633,1,0,0,1,주의
2021-01-30 20:00:00+00:00,V.Z82,P,-26554.31566311306,1,0,0,1,주의
2021-01-30 21:00:00+00:00,V.Z82,P,30611.846241048177,1,0,0,1,주의
2021-01-30 22:00:00+00:00,V.Z82,P,-24053.42434040625,1,0,0,1,주의
2021-01-31 07:00:00+00:00,V.Z82,P,-24378.27946891154,1,0,0,1,주의
2021-02-04 21:00:00+00:00,V.Z82,P,69095.32391231008,0,0,1,1,주의
2021-02-06 01:00:00+00:00,V.Z82,P,57463.140989583335,1,0,0,1,주의
2021-02-06 02:00:00+00:00,V.Z82,P,-6721.393295288073,1,0,0,1,주의
2021-02-06 03:00:00+00:00,V.Z82,P,50411.12354227702,1,0,0,1,주의
2021-02-06 11:00:00+00:00,V.Z82,P,50374.57931443956,1,0,0,1,주의
2021-02-06 12:00:00+00:00,V.Z82,P,-4950.8198371209,1,0,0,1,주의
2021-02-06 22:00:00+00:00,V.Z82,P,-6315.990771564152,1,0,0,1,주의
2021-02-07 01:00:00+00:00,V.Z82,P,637.1149331405835,1,0,0,1,주의
2021-02-07 02:00:00+00:00,V.Z82,P,51722.85992383613,1,0,0,1,주의
2021-02-07 11:00:00+00:00,V.Z82,P,-12518.611851375685,1,0,0,1,주의
2021-02-07 12:00:00+00:00,V.Z82,P,50741.43635556978,1,0,0,1,주의
2021-02-07 13:00:00+00:00,V.Z82,P,-8372.785673404278,1,0,0,1,주의
2021-02-08 19:00:00+00:00,V.Z82,P,13119.427956475154,1,0,0,1,주의
2021-02-09 04:00:00+00:00,V.Z82,P,-22403.27237175836,1,0,0,1,주의
2021-02-10 19:00:00+00:00,V.Z82,P,3008.627734908178,1,0,0,1,주의
2021-02-11 06:00:00+00:00,V.Z82,P,-3088.7871249728664,1,0,0,1,주의
2021-02-11 07:00:00+00:00,V.Z82,P,64408.96378638733,1,0,0,1,주의
2021-02-16 22:00:00+00:00,V.Z82,P,43990.134492885045,0,0,1,1,주의
2021-02-17 01:00:00+00:00,V.Z82,P,60767.13016834077,1,0,1,2,경고
2021-02-17 02:00:00+00:00,V.Z82,P,-886.4846752929766,1,0,0,1,주의
2021-02-18 21:00:00+00:00,V.Z82,P,68234.15305826822,0,0,1,1,주의
2021-02-19 00:00:00+00:00,V.Z82,P,11785.61586969952,1,0,0,1,주의
2021-02-20 00:00:00+00:00,V.Z82,P,-12239.082518088444,1,0,0,1,주의
2021-02-20 13:00:00+00:00,V.Z82,P,-37930.7657662574,1,0,0,1,주의
2021-02-21 12:00:00+00:00,V.Z82,P,-63526.87913835468,1,0,0,1,주의
2021-02-21 13:00:00+00:00,V.Z82,P,-3958.6873728941223,1,0,0,1,주의
2021-02-24 12:00:00+00:00,V.Z82,P,33288.695541094006,1,0,0,1,주의
2021-02-24 13:00:00+00:00,V.Z82,P,-25229.51540432937,1,0,0,1,주의
2021-02-24 15:00:00+00:00,V.Z82,P,100093.53805555556,0,1,0,1,주의
2021-02-24 17:00:00+00:00,V.Z82,P,-31224.96456570096,0,1,0,1,주의
2021-02-25 11:00:00+00:00,V.Z82,P,-24523.362822740342,1,0,0,1,주의
2021-02-25 12:00:00+00:00,V.Z82,P,50393.40684106251,1,0,0,1,주의
2021-02-25 13:00:00+00:00,V.Z82,P,24770.128990478504,1,0,0,1,주의
2021-02-27 00:00:00+00:00,V.Z82,P,10365.270154927575,1,0,0,1,주의
2021-03-07 19:00:00+00:00,V.Z82,P,42030.97944451226,0,0,1,1,주의
2021-03-08 10:00:00+00:00,V.Z82,P,-70125.0032450499,0,0,1,1,주의
2021-03-11 22:00:00+00:00,V.Z82,P,9675.245984428162,1,0,0,1,주의
2021-03-12 00:00:00+00:00,V.Z82,P,-3898.210385448187,1,0,0,1,주의
2021-03-14 07:00:00+00:00,V.Z82,P,-69339.92193793404,0,1,0,1,주의
2021-03-14 08:00:00+00:00,V.Z82,P,-81861.29418136277,0,1,0,1,주의
2021-03-14 09:00:00+00:00,V.Z82,P,-68187.20286458333,0,1,0,1,주의
2021-03-14 10:00:00+00:00,V.Z82,P,-54668.121086077015,0,1,0,1,주의
2021-03-14 11:00:00+00:00,V.Z82,P,-48911.663125,0,1,0,1,주의
2021-03-14 12:00:00+00:00,V.Z82,P,-47140.5503125,0,1,0,1,주의
2021-03-16 21:00:00+00:00,V.Z82,P,37065.835873209646,0,0,1,1,주의
2021-03-17 12:00:00+00:00,V.Z82,P,-59570.153218315965,1,0,0,1,주의
2021-03-18 13:00:00+00:00,V.Z82,P,-58889.77541503906,1,0,0,1,주의
2021-03-20 10:00:00+00:00,V.Z82,P,-65051.02003306462,1,0,0,1,주의
2021-03-22 21:00:00+00:00,V.Z82,P,48227.70469530369,0,0,1,1,주의
2021-03-25 12:00:00+00:00,V.Z82,P,-21153.86750345146,1,0,0,1,주의
2021-03-27 10:00:00+00:00,V.Z82,P,-49363.658396014034,0,0,1,1,주의
2021-03-27 13:00:00+00:00,V.Z82,P,-56045.83869533683,0,0,1,1,주의
2021-03-27 15:00:00+00:00,V.Z82,P,-53002.14338486836,0,1,0,1,주의
2021-03-28 07:00:00+00:00,V.Z82,P,-60004.29541660749,0,1,0,1,주의
2021-03-28 08:00:00+00:00,V.Z82,P,-55937.36825830433,0,1,0,1,주의
2021-03-28 09:00:00+00:00,V.Z82,P,-21046.835857610196,0,1,0,1,주의
2021-03-28 10:00:00+00:00,V.Z82,P,-65209.88660222524,1,1,0,2,경고
2021-03-28 12:00:00+00:00,V.Z82,P,-31673.12095977046,0,1,0,1,주의
2021-03-28 13:00:00+00:00,V.Z82,P,-66584.49199593614,1,1,0,2,경고
2021-03-29 08:00:00+00:00,V.Z82,P,48404.95003048483,0,0,1,1,주의
2021-03-29 10:00:00+00:00,V.Z82,P,-72807.63031304254,1,1,0,2,경고
2021-03-29 11:00:00+00:00,V.Z82,P,15307.016921657992,1,0,0,1,주의
2021-03-29 12:00:00+00:00,V.Z82,P,-41082.85375915527,1,0,0,1,주의
2021-03-30 08:00:00+00:00,V.Z82,P,-15692.985826958551,1,0,0,1,주의
2021-03-30 09:00:00+00:00,V.Z82,P,-94611.61138237848,1,1,0,2,경고
2021-04-01 09:00:00+00:00,V.Z82,P,-54963.66390527718,1,1,0,2,경고
2021-04-02 10:00:00+00:00,V.Z82,P,-69327.10160644531,0,1,0,1,주의
2021-04-02 11:00:00+00:00,V.Z82,P,-86291.65529947917,0,1,0,1,주의
2021-04-02 12:00:00+00:00,V.Z82,P,-84858.51436197916,0,1,0,1,주의
2021-04-02 13:00:00+00:00,V.Z82,P,-93205.5372439236,0,1,0,1,주의
2021-04-02 14:00:00+00:00,V.Z82,P,-80774.30911024306,0,1,0,1,주의
2021-04-02 15:00:00+00:00,V.Z82,P,-55784.79991536458,0,1,0,1,주의
2021-04-02 16:00:00+00:00,V.Z82,P,-38517.44907745712,0,1,0,1,주의
2021-04-02 17:00:00+00:00,V.Z82,P,-32628.606396829626,0,1,0,1,주의
2021-04-02 18:00:00+00:00,V.Z82,P,-48434.45725614523,0,1,0,1,주의
2021-04-02 19:00:00+00:00,V.Z82,P,-49662.68207398117,0,1,0,1,주의
2021-04-02 20:00:00+00:00,V.Z82,P,-40352.95112725968,0,1,0,1,주의
2021-04-03 07:00:00+00:00,V.Z82,P,-64705.75511913314,0,1,0,1,주의
2021-04-03 08:00:00+00:00,V.Z82,P,-73066.54257672731,0,1,0,1,주의
2021-04-03 09:00:00+00:00,V.Z82,P,-37850.32736694336,0,1,0,1,주의
2021-04-03 10:00:00+00:00,V.Z82,P,-99173.96875461156,1,1,0,2,경고
2021-04-03 11:00:00+00:00,V.Z82,P,-69164.32548945051,0,1,0,1,주의
2021-04-03 12:00:00+00:00,V.Z82,P,-61266.61862277561,0,1,0,1,주의
2021-04-03 13:00:00+00:00,V.Z82,P,-65102.07805929183,0,1,0,1,주의
2021-04-03 14:00:00+00:00,V.Z82,P,-8789.45299001056,0,1,0,1,주의
2021-04-03 15:00:00+00:00,V.Z82,P,-54449.36816229926,0,1,0,1,주의
2021-04-04 08:00:00+00:00,V.Z82,P,-62135.010226915154,0,1,0,1,주의
2021-04-04 09:00:00+00:00,V.Z82,P,-65150.70353407118,0,1,0,1,주의
2021-04-04 10:00:00+00:00,V.Z82,P,-8579.085586946272,1,0,0,1,주의
2021-04-04 11:00:00+00:00,V.Z82,P,-64122.58674635146,1,1,0,2,경고
2021-04-04 14:00:00+00:00,V.Z82,P,-70872.14022911803,1,0,0,1,주의
2021-04-05 18:00:00+00:00,V.Z82,P,-38404.99797898065,0,1,0,1,주의
2021-04-06 22:00:00+00:00,V.Z82,P,44341.66164425437,0,0,1,1,주의
2021-04-09 00:00:00+00:00,V.Z82,P,10543.584012179896,1,0,0,1,주의
2021-04-09 10:00:00+00:00,V.Z82,P,-95699.75378689235,0,1,0,1,주의
2021-04-09 11:00:00+00:00,V.Z82,P,-90561.81284722222,0,1,0,1,주의
2021-04-09 12:00:00+00:00,V.Z82,P,-61808.29509703621,1,1,0,2,경고
2021-04-09 13:00:00+00:00,V.Z82,P,-67477.93023003472,0,1,0,1,주의
2021-04-09 14:00:00+00:00,V.Z82,P,-10725.887633260088,0,1,0,1,주의
2021-04-09 15:00:00+00:00,V.Z82,P,-50573.215343560114,1,1,0,2,경고
2021-04-09 16:00:00+00:00,V.Z82,P,33148.620529513886,0,1,0,1,주의
2021-04-09 17:00:00+00:00,V.Z82,P,37511.08639322917,0,1,0,1,주의
2021-04-09 18:00:00+00:00,V.Z82,P,-40435.57250569661,0,1,0,1,주의
2021-04-09 19:00:00+00:00,V.Z82,P,-29030.09408365885,0,1,0,1,주의
2021-04-11 08:00:00+00:00,V.Z82,P,-77409.11263194468,1,0,0,1,주의
2021-04-13 20:00:00+00:00,V.Z82,P,60405.33468560113,0,0,1,1,주의
2021-04-14 11:00:00+00:00,V.Z82,P,-64974.983571738594,0,1,0,1,주의
2021-04-14 15:00:00+00:00,V.Z82,P,-63461.86849315948,0,1,0,1,주의
