date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,target_mean,baseline_mean
2023-03-03,H2.Z66,Q,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.336,24.129,2801.35
2023-03-03,H2.ZE66,P2,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.335,2.695,1244.154
2023-03-03,H4.ZE50,I3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.327,5.008,4.611
2023-03-03,H4.ZE50,P3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.32,1026.101,940.582
2023-03-03,H2.Z66,P1,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.312,18.518,1250.826
2023-03-03,H2.T.Z30,P,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.309,18189.076,13799.372
2023-03-03,H2.Z66,P,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.308,21.169,3799.528
2023-03-03,H1.Z11,PF3,"['2023-03-03 11:00:00+00:00', '2023-03-03 13:00:00+00:00']",2,3.293,-0.066,-0.035
2023-03-03,H2.Z66,P2,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.291,2.95,1258.714
2023-03-03,H2.ZE66,P3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.29,-0.001,1347.017
2023-03-03,H3.ZE40,I2,"['2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00']",2,3.29,18.484,16.89
2023-03-03,H3.Z49,Q,"['2023-03-03 08:00:00+00:00', '2023-03-03 16:00:00+00:00']",2,3.288,-173.406,-283.597
2023-03-03,H1.Z17,I1,"['2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00']",3,3.28,75.089,54.654
2023-03-03,H3.Z40,I2,['2023-03-03 08:00:00+00:00'],1,3.276,18.127,16.56
2023-03-03,H2.T.Z30,I3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.273,30.293,23.492
2023-03-03,H2.ZE66,I3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.265,0.0,6.422
2023-03-03,H3.Z49,PF2,"['2023-03-03 08:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 16:00:00+00:00']",3,3.259,0.375,0.241
2023-03-03,H4.Z50,P3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.259,1357.94,1257.555
2023-03-03,H1.Z27,PF1,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 14:00:00+00:00']",10,3.256,0.917,0.9
2023-03-03,H4.Z50,I3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.256,6.657,6.189
2023-03-03,H1.Z17,P,"['2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00']",2,3.247,45760.323,31747.325
2023-03-03,V.Z81,W1,"['2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",3,3.244,232751.99,233318.422
2023-03-03,H2.T.Z32,PF1,['2023-03-03 06:00:00+00:00'],1,3.242,0.53,0.537
2023-03-03,H2.T.Z30,P3,"['2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00']",2,3.237,6810.719,5217.601
2023-03-03,H3.Z49,PF3,"['2023-03-03 08:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 16:00:00+00:00']",3,3.215,0.291,0.135
2023-03-03,H2.Z66,I2,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.177,0.086,7.348
2023-03-03,H1.Z17,P3,"['2023-03-03 10:00:00+00:00', '2023-03-03 13:00:00+00:00']",2,3.167,14046.99,8968.635
2023-03-03,H2.ZE66,PF3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.131,1.0,0.956
2023-03-03,H2.Z66,I1,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.11,0.101,7.193
2023-03-03,H2.Z66,P3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.101,0.0,1361.035
2023-03-03,H3.Z49,PF1,"['2023-03-03 08:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 16:00:00+00:00']",3,3.101,0.257,0.099
2023-03-03,H2.Z66,I3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.09,0.0,7.313
2023-03-03,H2.T.Z34,PF1,['2023-03-03 00:00:00+00:00'],1,3.069,0.991,0.991
2023-03-03,H2.Z66,PF3,"['2023-03-03 00:00:00+00:00', '2023-03-03 01:00:00+00:00', '2023-03-03 02:00:00+00:00', '2023-03-03 03:00:00+00:00', '2023-03-03 04:00:00+00:00', '2023-03-03 05:00:00+00:00', '2023-03-03 06:00:00+00:00', '2023-03-03 07:00:00+00:00', '2023-03-03 08:00:00+00:00', '2023-03-03 09:00:00+00:00', '2023-03-03 10:00:00+00:00', '2023-03-03 11:00:00+00:00', '2023-03-03 12:00:00+00:00', '2023-03-03 13:00:00+00:00', '2023-03-03 14:00:00+00:00', '2023-03-03 15:00:00+00:00', '2023-03-03 16:00:00+00:00', '2023-03-03 17:00:00+00:00', '2023-03-03 18:00:00+00:00', '2023-03-03 19:00:00+00:00', '2023-03-03 20:00:00+00:00', '2023-03-03 21:00:00+00:00', '2023-03-03 22:00:00+00:00', '2023-03-03 23:00:00+00:00']",24,3.064,0.0,0.211
2023-03-03,H1.Z21,P1,['2023-03-03 11:00:00+00:00'],1,3.059,18.819,10.544
2023-03-03,H3.ZE43,PF2,['2023-03-03 07:00:00+00:00'],1,3.035,0.722,0.698
2023-03-03,H1.Z11,PF1,['2023-03-03 07:00:00+00:00'],1,3.014,0.913,0.916
2023-03-04,H3.Z42,PF2,"['2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00']",7,10.103,0.66,0.848
2023-03-04,H2.Z68,PF2,"['2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00']",2,6.623,0.626,0.628
2023-03-04,H2.ZE67,W3,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.238,6338.188,6288.088
2023-03-04,H2.ZE67,W2,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.233,6202.173,6153.458
2023-03-04,H2.Z67,W,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.179,195963.401,195812.657
2023-03-04,H2.Z67,W_in,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.179,195963.381,195812.64
2023-03-04,H2.ZE67,W,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.176,18772.769,18624.36
2023-03-04,H2.ZE67,W_in,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.176,18775.965,18627.555
2023-03-04,H2.Z67,WQ,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.164,138536.161,138418.77
2023-03-04,H2.Z67,WQ_in,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.164,138536.162,138418.771
2023-03-04,H2.ZE67,W1,"['2023-03-04 00:00:00+00:00', '2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",24,6.052,6232.398,6182.815
2023-03-04,H3.Z42,PF,"['2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00']",7,5.999,0.79,0.843
2023-03-04,H2.Z68,PF,"['2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00']",2,5.686,0.562,0.567
2023-03-04,H1.Z15,W2,"['2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",22,5.091,398854.741,400190.642
2023-03-04,V.Z81,W3,"['2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",22,5.04,262849.583,263932.919
2023-03-04,V.Z81,W2,"['2023-03-04 01:00:00+00:00', '2023-03-04 02:00:00+00:00', '2023-03-04 03:00:00+00:00', '2023-03-04 04:00:00+00:00', '2023-03-04 05:00:00+00:00', '2023-03-04 06:00:00+00:00', '2023-03-04 07:00:00+00:00', '2023-03-04 08:00:00+00:00', '2023-03-04 09:00:00+00:00', '2023-03-04 10:00:00+00:00', '2023-03-04 11:00:00+00:00', '2023-03-04 12:00:00+00:00', '2023-03-04 13:00:00+00:00', '2023-03-04 14:00:00+00:00', '2023-03-04 15:00:00+00:00', '2023-03-04 16:00:00+00:00', '2023-03-04 17:00:00+00:00', '2023-03-04 18:00:00+00:00', '2023-03-04 19:00:00+00:00', '2023-03-04 20:00:00+00:00', '2023-03-04 21:00:00+00:00', '2023-03-04 22:00:00+00:00', '2023-03-04 23:00:00+00:00']",23,4.998,200471.53,201648.209
